framenumber,feature0,feature1,feature2,feature3,
48,2.890378,3.500578,0.291667,0.000000
49,0.000000,0.000000,0.000000,0.000000
50,0.000000,0.000000,0.000000,0.000000
51,1.922694,2.435451,0.069444,19.750000
52,0.000000,0.000000,0.000000,0.000000
53,2.946341,3.120826,0.152778,5.708333
54,0.000000,0.000000,0.000000,0.000000
55,0.000000,0.000000,0.000000,0.000000
56,0.000000,0.000000,0.000000,0.000000
57,0.000000,0.000000,0.000000,0.000000
58,0.000000,0.000000,0.000000,0.000000
59,0.000000,0.000000,0.000000,0.000000
60,0.000000,0.000000,0.000000,0.000000
61,0.000000,0.000000,0.000000,0.000000
62,0.000000,0.000000,0.000000,0.000000
63,0.000000,0.000000,0.000000,0.000000
64,0.000000,0.000000,0.000000,0.000000
65,0.000000,0.000000,0.000000,0.000000
66,2.389365,3.776542,0.125000,10.347222
67,3.245665,3.395533,0.138889,0.000000
68,0.000000,0.000000,0.000000,0.000000
69,0.000000,0.000000,0.000000,0.000000
70,2.355111,2.529057,0.027778,0.000000
71,0.000000,0.000000,0.000000,0.000000
72,0.000000,0.000000,0.000000,0.000000
73,2.843030,3.153807,0.097222,0.000000
74,0.000000,0.000000,0.000000,0.000000
75,0.000000,0.000000,0.000000,0.000000
76,0.000000,0.000000,0.000000,0.000000
77,2.820713,3.328815,0.125000,9.000000
78,0.000000,0.000000,0.000000,0.000000
79,0.000000,0.000000,0.000000,0.000000
80,0.000000,0.000000,0.000000,0.000000
81,0.000000,0.000000,0.000000,0.000000
82,2.490991,2.521873,0.041667,8.569445
83,3.121177,3.310377,0.125000,0.000000
84,0.000000,0.000000,0.000000,0.000000
85,0.000000,0.000000,0.000000,0.000000
86,0.000000,0.000000,0.000000,0.000000
87,2.149298,2.682928,0.083333,4.305555
88,2.007418,2.709724,0.083333,4.680555
89,2.433985,2.800726,0.097222,3.819444
90,2.283725,2.715235,0.097222,4.416667
91,2.212563,2.814008,0.083333,4.958333
92,2.398844,2.895284,0.097222,4.902778
93,2.078862,2.602181,0.083333,4.625000
94,2.437049,2.787629,0.097222,2.611111
95,2.451499,2.999274,0.083333,5.222222
96,2.044922,2.713238,0.055556,5.583333
97,2.106682,2.539298,0.055556,2.541667
98,2.055615,2.399097,0.055556,3.930556
99,1.938013,2.545576,0.055556,2.277778
100,1.989967,2.529014,0.055556,2.222222
101,2.040664,2.506359,0.055556,4.194445
102,2.052696,2.489062,0.055556,2.402778
103,1.235213,1.351838,0.027778,2.444444
104,1.261720,2.085872,0.041667,3.402778
105,1.677206,2.497302,0.083333,2.680556
106,0.000000,1.266971,0.013889,3.069444
107,2.428766,2.390473,0.041667,2.694444
108,2.169193,2.044411,0.041667,5.069445
109,2.460811,2.835281,0.041667,4.166667
110,2.092292,2.368863,0.083333,2.388889
111,3.286226,3.217181,0.152778,5.972222
112,3.279193,2.931894,0.152778,3.277778
113,3.093402,3.246256,0.152778,2.930556
114,3.284196,2.952513,0.152778,3.194444
115,3.282610,3.221230,0.152778,5.972222
116,3.276210,3.092134,0.152778,2.916667
117,3.092348,3.203847,0.152778,2.944444
118,3.290481,3.093484,0.152778,3.263889
119,3.051415,3.328188,0.152778,6.944445
120,0.000000,0.000000,0.000000,0.000000
121,0.000000,0.000000,0.000000,0.000000
122,0.000000,0.000000,0.000000,0.000000
123,0.000000,0.000000,0.000000,0.000000
124,1.088477,1.839877,0.027778,3.472222
125,1.696527,2.536494,0.041667,3.055556
126,1.738842,2.514382,0.041667,4.430555
127,2.164929,2.582823,0.041667,4.041667
128,2.460209,3.276857,0.208333,2.527778
129,2.468807,3.395501,0.208333,3.305556
130,2.451991,3.300681,0.180556,3.416667
131,2.489246,3.332958,0.180556,3.291667
132,2.101342,1.073154,0.013889,2.791667
133,2.478164,2.555643,0.013889,0.000000
134,2.463333,1.996284,0.013889,0.000000
135,2.463333,1.996284,0.013889,0.000000
136,0.000000,0.000000,0.000000,0.000000
137,1.655449,1.978872,0.013889,2.236111
138,1.945967,2.993038,0.027778,2.833333
139,1.955709,2.709047,0.027778,3.277778
140,0.000000,0.000000,0.000000,0.000000
141,0.000000,0.000000,0.000000,0.000000
142,0.000000,0.000000,0.000000,0.000000
143,0.000000,0.000000,0.000000,0.000000
144,0.000000,0.000000,0.000000,0.000000
145,0.000000,0.000000,0.000000,0.000000
146,0.000000,0.000000,0.000000,0.000000
147,0.000000,0.000000,0.000000,0.000000
148,0.000000,0.000000,0.000000,0.000000
149,0.000000,0.000000,0.000000,0.000000
150,0.000000,0.000000,0.000000,0.000000
151,0.000000,0.000000,0.000000,0.000000
152,0.000000,0.000000,0.000000,0.000000
153,2.249355,3.205600,0.083333,11.041667
154,0.000000,0.000000,0.000000,0.000000
155,1.535229,2.065816,0.041667,2.750000
156,4.073486,4.928067,0.819444,0.000000
157,0.000000,0.000000,0.000000,0.000000
158,3.128228,3.395002,0.041667,3.083333
159,3.897147,4.588902,0.444444,10.652778
160,4.095151,4.407945,0.791667,0.000000
161,1.664208,1.744449,0.013889,3.652778
162,0.000000,0.000000,0.000000,0.000000
163,0.000000,0.000000,0.000000,0.000000
164,3.028257,3.286540,0.263889,7.319445
165,0.000000,0.000000,0.000000,0.000000
166,0.000000,0.000000,0.000000,0.000000
167,1.593538,1.409237,0.027778,2.402778
168,0.318760,0.000000,0.013889,3.722222
169,0.619789,1.830768,0.027778,2.930556
170,3.189658,3.683893,0.194444,6.444445
171,0.000000,0.000000,0.000000,0.000000
172,0.000000,0.000000,0.000000,0.000000
173,0.000000,0.000000,0.000000,0.000000
174,0.000000,0.000000,0.000000,0.000000
175,0.000000,0.000000,0.000000,0.000000
176,3.747744,3.866861,0.402778,9.236111
177,0.000000,0.000000,0.000000,0.000000
178,3.183806,3.781559,0.250000,4.958333
179,3.273280,3.524503,0.194444,7.902778
180,0.000000,0.000000,0.000000,0.000000
181,0.489246,0.416830,0.013889,5.708333
182,2.111824,1.990471,0.027778,0.000000
183,0.000000,0.000000,0.000000,0.000000
184,2.055309,2.557966,0.069444,2.555556
185,2.751913,3.516508,0.208333,4.375000
186,0.000000,0.000000,0.000000,0.000000
187,0.000000,0.000000,0.000000,0.000000
188,0.784599,0.000000,0.013889,2.847222
189,3.495078,3.526874,0.430556,2.347222
190,2.052696,3.052305,0.083333,4.375000
191,2.157729,2.757868,0.097222,2.930556
192,0.000000,0.000000,0.000000,0.000000
193,0.000000,0.000000,0.000000,0.000000
194,3.635253,4.112431,0.833333,0.000000
195,4.078079,3.901350,0.597222,37.388889
196,0.000000,0.000000,0.000000,0.000000
197,0.000000,0.000000,0.000000,0.000000
198,0.000000,0.000000,0.000000,0.000000
199,0.000000,0.000000,0.000000,0.000000
200,0.000000,0.000000,0.000000,0.000000
201,0.000000,0.000000,0.000000,0.000000
202,0.000000,0.000000,0.000000,0.000000
203,0.000000,0.000000,0.000000,0.000000
204,0.000000,0.000000,0.000000,0.000000
205,0.000000,0.000000,0.000000,0.000000
